Date,Ticker,Open,High,Low,Close,Volume
2023-08-26,BAC,446.7534850566968,453.48846221835555,444.5084926694772,448.9984774439164,7667808
2023-08-27,BAC,448.7108213179713,455.4753060614583,446.45599307014226,450.9656495658003,9375090
2023-08-28,BAC,455.7428184787922,462.61331322972876,453.45265356181335,458.03298339577105,5660014
2023-08-29,BAC,454.1541765189929,461.0007218936511,451.8719947274402,456.43635831054564,3781809
2023-08-30,BAC,454.85568929173576,461.7128102358323,452.5699823103703,457.1413962731013,7261665
2023-08-31,BAC,445.19814310800933,451.90967290360743,442.96096650947663,447.43531970654203,2366156
2023-09-01,BAC,447.7922884964858,454.54292601150826,445.5420759914783,450.0425010014933,9211144
2023-09-02,BAC,463.5009710612049,470.4884228862482,461.17182045285716,465.8301216695527,7989737
2023-09-03,BAC,462.40200858337084,469.37289313487895,460.0783803995348,464.7256367672069,2802480
2023-09-04,BAC,467.62847850964096,474.6781540650627,465.27858665783367,469.9783703614482,4261032
2023-09-05,BAC,452.3638999350575,459.1834562154855,450.09071450824814,454.6370853618668,2156412
2023-09-06,BAC,455.31640643300045,462.1804728616387,453.02838429012104,457.60442857587987,9123041
2023-09-07,BAC,458.4054712312263,465.3161064759181,456.1019261496623,460.7090163127902,2617762
2023-09-08,BAC,451.80841051732807,458.6195925854285,449.5380164946279,454.0788045400282,4710176
2023-09-09,BAC,455.3329477996796,462.19726359565465,453.0448425343546,457.6210530650046,8128382
2023-09-10,BAC,456.33302962696513,463.2124220334018,454.0398988248196,458.6261604291107,4079941
2023-09-11,BAC,442.520509735798,449.19167319915175,440.29678858134673,444.74423089024924,4661042
2023-09-12,BAC,448.40400452901605,455.1638638937751,446.1507180740964,450.65729098393575,5189923
2023-09-13,BAC,463.67728453895194,470.66739435612203,461.3472479332286,466.0073211446753,8369296
2023-09-14,BAC,470.77458731094686,477.8716916422677,468.40888586717324,473.1402887547205,7890881
2023-09-15,BAC,479.10401082078346,486.32668435074504,476.69645297746297,481.511568664104,5274672
2023-09-16,BAC,486.4332319550115,493.76639625584085,483.988843854735,488.87762005528793,3311378
2023-09-17,BAC,484.9435763198495,492.2542835005508,482.5066739262824,487.3804787134166,2430428
2023-09-18,BAC,495.0975764438925,502.5613590033482,492.60964892407395,497.58550396371106,5337812
2023-09-19,BAC,493.73494063971697,501.17818095086847,491.25386053599976,496.2160207434341,6981566
2023-09-20,BAC,489.2773955660594,496.65343670524624,486.81871518633045,491.73607594578834,3819724
2023-09-21,BAC,477.66898718589215,484.8700271937197,475.2686405166163,480.069333855168,7763322
2023-09-22,BAC,464.4814037552877,471.4836359727041,462.1473263494823,466.8154811610932,1628859
2023-09-23,BAC,456.63090809452024,463.51479113112106,454.33628041565333,458.9255357733872,5818954
2023-09-24,BAC,458.55551658465043,465.46841381959496,456.2512175063356,460.8598156629653,5905316
2023-09-25,BAC,465.68916003878957,472.70959963736425,463.34901350593134,468.0293065716478,8154503
2023-09-26,BAC,469.9719033843245,477.0569069529324,467.61023552812185,472.33357124052714,9672540
2023-09-27,BAC,471.2860759180778,478.39089113292323,468.917804179796,473.6543476563596,2888258
2023-09-28,BAC,464.263842791376,471.2627951952661,461.93085865674595,466.59682692600603,8652777
2023-09-29,BAC,464.0799302133897,471.07611006585284,461.74787026256865,466.41199016421075,5374238
2023-09-30,BAC,457.9313946110997,464.83488297207106,455.6302318241092,460.23255739809014,5713187
2023-10-01,BAC,460.3667323330453,467.30693432801587,458.05333166805514,462.6801329980355,8874420
2023-10-02,BAC,461.66300682813323,468.62275064966286,459.3430922209567,463.9829214353098,3886885
2023-10-03,BAC,465.8429094364316,472.86566686512157,463.501990293535,468.1838285793283,2924091
2023-10-04,BAC,466.6705963513925,473.70583147226773,464.3255179777674,469.01567472501756,5429490
2023-10-05,BAC,470.80067083130336,477.89816838152404,468.43483831456314,473.1665033480436,9126911
2023-10-06,BAC,475.4763244909012,482.64430928222134,473.0869962271279,477.8656527546746,9128517
2023-10-07,BAC,490.823744241283,498.22309716954356,488.3572932651961,493.29019521736984,7364350
2023-10-08,BAC,482.1760057856503,489.4449907974943,479.75301078170236,484.59900078959834,4032812
2023-10-09,BAC,483.2933291452128,490.579158227804,480.86471945101573,485.72193883940986,5278364
2023-10-10,BAC,484.61121776402837,491.91691451423986,482.17598551395787,487.04645001409887,9144296
2023-10-11,BAC,489.01189583024325,496.3839344608499,486.55454962004103,491.46924204044547,9156639
2023-10-12,BAC,488.15596653999944,495.5151017139693,485.70292148200946,490.60901159798937,9530824
2023-10-13,BAC,479.6880060217314,486.9194834994459,477.2775135291599,482.0984985143029,5908373
2023-10-14,BAC,492.4775531326586,499.90183785325144,490.0027915591277,494.95231470618955,1220557
2023-10-15,BAC,499.2005857648914,506.7262227362214,496.6920401077814,501.7091314220014,5161616
2023-10-16,BAC,501.377555364223,508.93601097272887,498.85807016138773,503.8970405670583,6103287
2023-10-17,BAC,499.05733611838724,506.5808135473077,496.54951030874713,501.5651619280274,3568644
2023-10-18,BAC,480.9819880304111,488.2329727745882,478.56499311568547,483.3989829451368,2827657
2023-10-19,BAC,480.0914409948037,487.32900040678567,477.67892119080966,482.50396079879766,1760488
2023-10-20,BAC,477.70108440008715,484.9026082855156,475.30057643827763,480.1015923618966,1058601
2023-10-21,BAC,485.8379679532565,493.1621584249137,483.3965711293708,488.27936477714223,9169402
2023-10-22,BAC,482.09294547074785,489.36067831704054,479.67036785531695,484.51552308617875,8661615
2023-10-23,BAC,470.25721069314056,477.34651537695675,467.8941091318685,472.6203122544126,9299892
2023-10-24,BAC,466.6650904984506,473.7002426165177,464.32003979242825,469.010141204473,4137410
2023-10-25,BAC,471.4475714539212,478.5548212748346,469.07848818028344,473.816654727559,7140057
2023-10-26,BAC,470.15279002777856,477.24052053070994,467.7902131934681,472.515366862089,9259419
2023-10-27,BAC,465.2019597806693,472.2150546517347,462.8642614903142,467.53965807102446,2648962
2023-10-28,BAC,447.6111853525166,454.35909266938876,445.3618829135592,449.860487791474,5409611
2023-10-29,BAC,443.4203673894386,450.1050965460633,441.1921243372304,445.64861044164684,3001337
2023-10-30,BAC,458.4615910006132,465.37307227197925,456.1577639101579,460.76541809106857,7950469
2023-10-31,BAC,466.2368343264317,473.2655303213025,463.8939356614747,468.5797329913886,9579903
2023-11-01,BAC,471.85209241204944,478.96544053886424,469.4809763697778,474.223208454321,8941854
2023-11-02,BAC,461.9930011923135,468.9577198032529,459.6714283220004,464.31457406262666,8851995
2023-11-03,BAC,463.04255638553184,470.02309743657,460.7157093685191,465.36940340254455,4397797
2023-11-04,BAC,477.2545499616299,484.44934217210675,474.856285891471,479.65281403178886,3096277
2023-11-05,BAC,476.01841417903796,483.1945711767119,473.62636184647994,478.4104665115959,4623858
2023-11-06,BAC,476.7089828202025,483.89555040040653,474.3134602934678,479.1045053469372,7563467
2023-11-07,BAC,476.37276649019867,483.55426548251324,473.9789334927605,478.7665994876369,3754084
2023-11-08,BAC,472.01171238687846,479.1274668449721,469.6397942341806,474.38363053957636,7085293
2023-11-09,BAC,470.18035207269264,477.2684980838388,467.81763673564393,472.54306740974135,5318174
2023-11-10,BAC,480.6327468636168,487.87846666558085,478.2175069296287,483.0479867976048,5696569
2023-11-11,BAC,484.92439719349414,492.2348152416373,482.48759117744646,487.3612032095419,7726075
2023-11-12,BAC,487.44925672292027,494.79773798004976,484.99976297054377,489.89875047529677,9783509
2023-11-13,BAC,505.906507606455,513.5332388769041,503.36426384963863,508.44875136327136,9354772
2023-11-14,BAC,503.6701706536269,511.2631883016715,501.13916477094534,506.2011765363084,7683975
2023-11-15,BAC,491.7236843454404,499.13660420994455,489.2527110572724,494.1946576336085,6350033
2023-11-16,BAC,488.18651834578975,495.5461140997464,485.7333197611376,490.639716930442,3779702
2023-11-17,BAC,493.2273419474257,500.66293001698494,490.74881259090597,495.70587130394546,7845360
2023-11-18,BAC,487.3741861633486,494.7215357034996,484.92506964996494,489.8233026767323,6880993
2023-11-19,BAC,478.0083654416662,485.21452170460583,475.6063133540196,480.4104175293127,8896307
2023-11-20,BAC,476.8112965804874,483.99940657918825,474.4152599142538,479.207333246721,9768604
2023-11-21,BAC,478.8169414181683,486.0352872686935,476.4108261346599,481.2230567016767,2251635
2023-11-22,BAC,473.1504677389076,480.28338936311224,470.77282719750605,475.52810828030914,5651332
2023-11-23,BAC,472.8205883778665,479.9485369463771,470.4446055216963,475.1965712340367,7910723
2023-11-24,BAC,466.77719361444906,473.8140357292398,464.4315795761855,469.12280765271265,9751981
2023-11-25,BAC,465.1016138199471,472.1131959378357,462.7644197806509,467.4388078592433,1854346
2023-11-26,BAC,470.2266789727651,477.31552337938973,467.8637308372236,472.5896271083067,7147895
2023-11-27,BAC,460.8151529353528,467.76211503990584,458.4994989005018,463.1308069702038,1323456
2023-11-28,BAC,458.1676996236324,465.07475037172736,455.8653493742674,460.4700498729974,4908126
2023-11-29,BAC,448.11861396743643,454.8741709619204,445.86676163594177,450.3704662989311,2476755
2023-11-30,BAC,454.719899959431,461.57497382816615,452.43487533651927,457.0049245823427,4432589
2023-12-01,BAC,455.91554421608873,462.7886428726127,453.6245113305808,458.20657710159674,4669344
2023-12-02,BAC,445.5190778621072,452.2354458700787,443.2802885261167,447.7578671980977,3599611
2023-12-03,BAC,447.09016084355625,453.83021351958973,444.84347661821175,449.33684506890074,8153334
2023-12-04,BAC,437.4507348661443,444.0454695626188,435.25248996731943,439.6489797649691,1481571
2023-12-05,BAC,452.35711785214255,459.17657189011453,450.08396650615185,454.6302691981332,8018659
2023-12-06,BAC,460.3235849734963,467.26313650576003,458.01040112940836,462.6367688175842,4506590
2023-12-07,BAC,465.18496787928547,472.1978065910335,462.84735497536946,467.5225807832015,3585155
2023-12-08,BAC,475.12848558040133,482.2912265690506,472.74090525085154,477.51606590995107,6921758
2023-12-09,BAC,480.41774741027535,487.66022601445036,478.00358787555035,482.83190694500036,1037084
2023-12-10,BAC,479.0821482597659,486.3044922033805,476.6747002785611,481.4895962409708,8453844
2023-12-11,BAC,481.31452446770527,488.57052232400235,478.8958585156063,483.7331904198043,7015822
2023-12-12,BAC,485.73664879525114,493.05931184241575,483.295761112863,488.17753647763936,5090465
2023-12-13,BAC,481.87248758151253,489.1368969420379,479.45101779467075,484.2939573683543,6796932
2023-12-14,BAC,472.585832577023,479.71024211336004,470.21102939824397,474.960635755802,3023795
2023-12-15,BAC,475.67748784009143,482.8485052447159,473.28714870521657,478.06782697496624,8718955
2023-12-16,BAC,475.4638057819476,482.6316018490121,473.07454042625943,477.85307113763577,8370135
2023-12-17,BAC,460.0169885382401,466.951918013691,457.70534537975647,462.32863169672373,6745190
2023-12-18,BAC,459.0826386118991,466.00348241006844,456.77569067917597,461.3895865446222,5769448
2023-12-19,BAC,455.20470523757473,462.06708772859344,452.91724440723516,457.4921660679143,8853777
2023-12-20,BAC,463.5030228778747,470.49050563482757,461.1738619588904,465.832183796859,9310641
2023-12-21,BAC,462.148953285127,469.1160229326415,459.8265967359555,464.4713098342985,5106924
2023-12-22,BAC,459.5840463833463,466.51244909264295,457.2745788135807,461.89351395311184,6634673
2023-12-23,BAC,464.88844397892353,471.8968124811184,462.5523211448586,467.2245668129885,9471375
2023-12-24,BAC,449.3108741906966,456.0844049573905,447.05303060179864,451.5687177795946,5265876
2023-12-25,BAC,450.0649214380487,456.8498197511851,447.80328866700324,452.3265542090942,5721262
2023-12-26,BAC,459.35121457663803,466.2761072586979,457.04291701595145,461.65951213732467,4861020
2023-12-27,BAC,445.98297749923233,452.70633896907003,443.74185700928643,448.22409798917823,6513137
2023-12-28,BAC,442.1542798506354,448.819922260444,439.9323990473659,444.37616065390495,1729876
2023-12-29,BAC,456.2330988253252,463.1109847372648,453.94047018801206,458.52572746263843,3099100
2023-12-30,BAC,456.19965792084594,463.07703969854714,453.90719732827887,458.492118513413,5418574
2023-12-31,BAC,458.0303487558904,464.9353288878887,455.7286887118909,460.3320087998898,5140763
2023-01-01,GS,296.54592675983406,301.0164683692788,295.0557462233525,298.03610729631566,7877808
2023-01-02,GS,290.7045230843202,295.08700333182253,289.2436963351528,292.16534983348765,8796568
2023-01-03,GS,293.07961174144685,297.4978973455893,291.60684987339937,294.55237360949434,2111114
2023-01-04,GS,301.01593723232105,305.55386593431587,299.50329433165615,302.528580132986,1821033
2023-01-05,GS,293.03940506920253,297.4570845426076,291.56684524473417,294.5119648936709,6824967
2023-01-06,GS,294.4364045415322,298.87514430849,292.95682461921297,295.9159844638515,5554570
2023-01-07,GS,288.2596278910732,292.6052504220944,286.8110870473995,289.70816873474695,2512992
2023-01-08,GS,284.8683653693813,289.162863339774,283.43686604591704,286.2998646928455,8689959
2023-01-09,GS,280.41526710060015,284.6426329362876,279.00614515537103,281.8243890458293,4716628
2023-01-10,GS,280.09392065408997,284.31644207098583,278.6864135151247,281.50142779305526,9449539
2023-01-11,GS,283.8457669118285,288.12484882507215,282.41940627408064,285.2721275495764,5387130
2023-01-12,GS,285.1194039984328,289.417686470771,283.68664317432007,286.55216482254554,9873291
2023-01-13,GS,285.1260500566755,289.42443272084654,283.6932558352852,286.55884427806586,2873297
2023-01-14,GS,277.979412854351,282.1700572692407,276.5825313827211,279.3762943259809,4024842
2023-01-15,GS,274.91846107941944,279.06296049267706,273.53696127500024,276.29996088383865,7837673
2023-01-16,GS,275.2437776692557,279.3931813527118,273.8606431081036,276.6269122304077,2830489
2023-01-17,GS,275.2626938844466,279.4123827369759,273.8794642669368,276.64592350195636,6744021
2023-01-18,GS,272.4370328839837,276.5441238319834,271.0680025679838,273.8060631999836,9223612
2023-01-19,GS,278.887505513573,283.09183976754645,277.48606076224854,280.2889502648975,3632641
2023-01-20,GS,276.68555459178634,280.85669360573286,275.2951749204708,278.07593426310183,8365416
2023-01-21,GS,265.7671936782026,269.7737342864167,264.4316801421312,267.10270721427395,6943515
2023-01-22,GS,269.0867151056498,273.1432987504586,267.73452055738016,270.4389096539194,7937461
2023-01-23,GS,278.18518986138514,282.37893644221003,276.7872743344435,279.58310538832677,8701751
2023-01-24,GS,270.5955448588859,274.67487468087916,269.23576825155476,271.95532146621696,3537828
2023-01-25,GS,277.85608852855876,282.04487378275815,276.4598267771589,279.25235027995853,2658975
2023-01-26,GS,279.21022040969535,283.41941971235406,277.8071539754758,280.6132868439149,5699020
2023-01-27,GS,285.81959208192075,290.1284301535075,284.38331272472516,287.25587143911633,9442568
2023-01-28,GS,281.78599057255974,286.03402058119127,280.3699805696825,283.2020005754369,1805923
2023-01-29,GS,284.7902420643378,289.0835622964635,283.35913532029593,286.22134880837973,9920540
2023-01-30,GS,286.0843967663088,290.3972268683135,284.6467867323073,287.5220068003104,4279674
2023-01-31,GS,282.05230444979964,286.30434924050013,280.63495618623284,283.4696527133665,7624001
2023-02-01,GS,274.77492008248487,278.91725556111527,273.39414158960807,276.15569857536167,8339095
2023-02-02,GS,271.6754843418106,275.7710946585213,270.31028090290704,273.04068778071417,6710502
2023-02-03,GS,270.9576285948706,275.04241696564753,269.5960324712783,272.3192247184629,7763127
2023-02-04,GS,274.65605419969154,278.7965977303402,273.2758730228087,276.03623537657444,4134759
2023-02-05,GS,274.34862568143086,278.4845346113017,272.96998937147396,275.7272619913878,5964008
2023-02-06,GS,276.8855094259172,281.0596628343481,275.4941249564402,278.27689389539415,2345484
2023-02-07,GS,273.31145421449287,277.43172739360585,271.93802982145525,274.68487860753055,5308731
2023-02-08,GS,274.00401560522363,278.13472940831747,272.6271110041924,275.3809202062549,2719690
2023-02-09,GS,275.681143381839,279.8371405182486,274.29581100303574,277.06647576064216,7042850
2023-02-10,GS,277.3610290599508,281.54235110608073,275.9672550445742,278.75480307532746,6904844
2023-02-11,GS,273.69656624025714,277.82264512830125,272.32120661090914,275.0719258696052,8271501
2023-02-12,GS,275.6155884568216,279.77059732802996,274.2305854997522,277.0005914138911,9592690
2023-02-13,GS,271.95780832052094,276.0576747776142,270.5911861681565,273.32443047288535,8138898
2023-02-14,GS,264.01610688568536,267.9962492005449,262.68939278073213,265.34282099063853,8452173
2023-02-15,GS,266.70781805812726,270.72853893337543,265.3675777663779,268.04805834987667,9807133
2023-02-16,GS,255.03904508553995,258.8838548104476,253.75744184390408,256.32064832717583,7189695
2023-02-17,GS,259.26945861146453,263.17804341465245,257.9665970104019,260.5723202125272,7922857
2023-02-18,GS,258.42611491490936,262.32198599402864,257.1274912218696,259.7247386079491,9598438
2023-02-19,GS,258.99505945312364,262.8995075855828,257.6935767423039,260.29654216394334,2366933
2023-02-20,GS,255.42098410793997,259.2715517075572,254.13746157473426,256.7045066411457,9019279
2023-02-21,GS,262.0384101388939,265.9887379299325,260.72163420854764,263.35518606924006,3653907
2023-02-22,GS,262.45961197074655,266.4162895381447,261.1407194482805,263.7785044932126,8900498
2023-02-23,GS,261.80992005993505,265.756803276919,260.49429232094036,263.1255477989297,8500391
2023-02-24,GS,262.9888743792155,266.9535307768921,261.66732224665657,264.3104265117743,1220352
2023-02-25,GS,252.75229607643047,256.5626321981857,251.4821840358454,254.02240811701554,3606910
2023-02-26,GS,249.5627254507529,253.32497759322658,248.3086414032617,250.81680949824414,6125749
2023-02-27,GS,251.4686618804541,255.25964673292327,250.2050002629644,252.73232349794384,9806486
2023-02-28,GS,250.63333460554145,254.41172658451947,249.37387061254876,251.8927985985341,6329519
2023-03-01,GS,247.64112349893767,251.3744067677659,246.39669574266162,248.88555125521376,6591268
2023-03-02,GS,245.49754599285072,249.1985140228937,244.2638899828364,246.73120200286505,9628865
2023-03-03,GS,241.79963490487074,245.44485553157733,240.5845613626352,243.01470844710627,1696741
2023-03-04,GS,237.74850028428318,241.33264852977487,236.55378420245262,238.94321636611375,5706693
2023-03-05,GS,236.9207420695294,240.49241154796454,235.7301855767177,238.11129856234112,9762791
2023-03-06,GS,238.02793563666194,241.6162964754056,236.8318153570807,239.22405591624315,6513223
2023-03-07,GS,236.10399927564703,239.66335604864673,234.91754701798044,237.2904515333136,3093155
2023-03-08,GS,239.4997085194077,243.110256889047,238.29619239619458,240.7032246426208,4925877
2023-03-09,GS,250.35479098106896,254.12898380992928,249.09672670478218,251.61285525735573,9911663
2023-03-10,GS,250.17231730372166,253.9437592731245,248.9151699805874,251.42946462685595,6824518
2023-03-11,GS,246.48152282262333,250.19732467422068,245.24292220542424,247.72012343982246,7601570
2023-03-12,GS,247.09561100910383,250.82067047155263,245.85392452162088,248.33729749658676,8917023
2023-03-13,GS,246.66563316351602,250.38421054789063,245.4261073687245,247.90515895830757,7259698
2023-03-14,GS,245.13451351834328,248.83000869701178,243.90268179212043,246.3663452445661,2354991
2023-03-15,GS,245.61743244420828,249.3202078076888,244.38317398971475,246.85169089870178,1637598
2023-03-16,GS,241.04149020825867,244.6752815179309,239.8302264383679,242.2527539781494,1116081
2023-03-17,GS,243.5471351065922,247.21869995744538,242.32328015630782,244.7709900568766,8228469
2023-03-18,GS,241.99595846424802,245.64413874260353,240.77989837146285,243.2120185570332,7809278
2023-03-19,GS,238.51089819605772,242.10653987740534,237.31235096894187,239.7094454231736,8603450
2023-03-20,GS,240.291184582645,243.91366475223262,239.08369119278248,241.49867797250755,2380397
2023-03-21,GS,243.43514463919644,247.10502119154611,242.21185245507988,244.658436823313,2757436
2023-03-22,GS,247.9624430579552,251.70057034023594,246.71640063052828,249.2084854853821,1650919
2023-03-23,GS,248.51135299312665,252.2577552995557,247.26255222431695,249.76015376193632,8996295
2023-03-24,GS,250.84239874718472,254.62394244689102,249.58188418061593,252.10291331375348,4272327
2023-03-25,GS,248.17565778596662,251.91699936062943,246.92854392774566,249.42277164418755,5537594
2023-03-26,GS,247.84497089577894,251.58132724094145,246.5995187807248,249.09042301083312,4626251
2023-03-27,GS,248.7350042645724,252.48477819820917,247.48507962002682,249.984928909118,5321296
2023-03-28,GS,248.24578433753817,251.98818309639552,246.99831808458572,249.49325059049062,5816181
2023-03-29,GS,250.18704163503057,253.95870557927728,248.92982032028166,251.44426294977947,7664589
2023-03-30,GS,247.0172148859989,250.74109249734562,245.77592234888334,248.25850742311448,8704001
2023-03-31,GS,241.25944236766688,244.896519388285,240.04708336079418,242.47180137453958,9425341
2023-04-01,GS,239.50130847640892,243.11188096600304,238.29778431321088,240.70483263960696,5675464
2023-04-02,GS,243.51856333359763,247.18969745420463,242.29485196006198,244.7422747071333,4987672
2023-04-03,GS,234.3910836025453,237.92461752620179,233.21323896132648,235.56892824376413,7382868
2023-04-04,GS,232.79490021709628,236.30437107464044,231.6250765979149,233.96472383627767,3786386
2023-04-05,GS,237.50042358892176,241.08083198473466,236.3069541236508,238.69389305419273,9869978
2023-04-06,GS,237.7799935672879,241.36461658589025,236.5851192277538,238.97486790682203,4058147
2023-04-07,GS,233.66968796179648,237.1923465742859,232.49546842430001,234.84390749929295,5918115
2023-04-08,GS,230.62380225279034,234.10054299026962,229.46488867363058,231.7827158319501,5288494
2023-04-09,GS,231.36089211843125,234.84874476343273,230.19827457009742,232.52350966676508,3482253
2023-04-10,GS,232.53466328020406,236.04021096784533,231.36614738432365,233.7031791760845,4041855
2023-04-11,GS,227.84394663526803,231.27878000162886,226.6990021798144,228.98889109072164,2685717
2023-04-12,GS,221.64325006461584,224.98460559322814,220.52946488841172,222.75703524081993,7986885
2023-04-13,GS,222.1399314501453,225.48877463783595,221.02365038758177,223.25621251270886,6325040
2023-04-14,GS,221.58218143844806,224.92261633450505,220.4687031397624,222.69565973713372,5348667
2023-04-15,GS,225.72178992900723,229.1246309832134,224.58750957760518,226.85607028040928,9677855
2023-04-16,GS,229.70514444024937,233.16803606497675,228.55084723200693,230.85944164849184,6088231
2023-04-17,GS,233.0122733334449,236.52502117264257,231.8413573870457,234.18318927984413,5851244
2023-04-18,GS,235.40242488619094,238.95120516085714,234.21949812796888,236.585351644413,4102751
2023-04-19,GS,238.17327734701445,241.7638292668187,236.9764267070797,239.3701279869492,4854503
2023-04-20,GS,240.71187009180917,244.34069225399728,239.50226270441314,241.9214774792052,4275408
2023-04-21,GS,239.60440842599257,243.21653518618342,238.40036617259562,240.80845067938952,3402832
2023-04-22,GS,242.14153138501572,245.79190623001597,240.92473977001566,243.35832300001582,4436781
2023-04-23,GS,238.118808742703,241.7085395277689,236.9222318143477,239.3153856710583,5128593
2023-04-24,GS,236.81350638910305,240.3835592492403,235.6234887690573,238.0035240091488,4783454
2023-04-25,GS,241.10767169626254,244.7424607168092,239.8960753560803,242.31926803644475,8585257
2023-04-26,GS,238.08315527972707,241.67234857540134,236.8867575145023,239.27955304495183,9250945
2023-04-27,GS,231.2102185080789,234.69579969161776,230.04835811356594,232.37207890259185,7721153
2023-04-28,GS,230.75861829972035,234.23739143991713,229.5990272529881,231.9182093464526,5327570
2023-04-29,GS,229.87385213795864,233.33928709481228,228.71870715234076,231.02899712357652,7627507
2023-04-30,GS,232.87490746067647,236.38558445757107,231.70468179504493,234.045133126308,3141321
2023-05-01,GS,233.5373716956114,237.05803559052012,232.36381706397518,234.71092632724765,1575366
2023-05-02,GS,238.0683932029296,241.65736395473255,236.87206961899528,239.26471678686391,5949367
2023-05-03,GS,237.84697729723717,241.43261012081362,236.65176635604504,239.04218823842933,6891183
2023-05-04,GS,244.13658691693166,247.81703797598087,242.9097698972486,245.36340393661473,6771252
2023-05-05,GS,246.27493829666025,249.9876258086702,245.03737579265692,247.51250080066356,1371626
2023-05-06,GS,246.46328593961542,250.1788128633282,245.22477696504447,247.70179491418634,1445305
2023-05-07,GS,258.68607163217746,262.58586165678315,257.38614162397556,259.98600164037936,4291273
2023-05-08,GS,256.2244481987375,260.0871283223366,254.93688815753782,257.5120082399372,8501316
2023-05-09,GS,256.2462754531758,260.1092846308619,254.95860572728046,257.53394517907117,6746861
2023-05-10,GS,252.5047024590216,256.3113060136802,251.23583460746872,253.77357031057446,6249045
2023-05-11,GS,253.43277902680447,257.2533736855,252.15924747390594,254.70631057970297,5211221
2023-05-12,GS,251.3682048332354,255.15767525785705,250.1050480250282,252.63136164144262,9571242
2023-05-13,GS,254.86954009870195,258.71179447204923,253.58878864091952,256.1502915564844,4153320
2023-05-14,GS,253.82950963988685,257.6560851620962,252.55398446581705,255.10503481395662,6194525
2023-05-15,GS,247.65848048560247,251.39202541754622,246.4139655082879,248.90299546291706,6860849
2023-05-16,GS,244.79259826579107,248.4829389431648,243.5624847066665,246.02271182491566,7472471
2023-05-17,GS,245.28235267606175,248.98007658575114,244.04977803949862,246.51492731262488,2866869
2023-05-18,GS,245.4133478188618,249.11304652969892,244.18011491524942,246.64658072247417,2241211
2023-05-19,GS,248.01222297371402,251.75110070698608,246.76593039595664,249.25851555147136,6772990
2023-05-20,GS,244.93839401119766,248.63093261438155,243.70754781013636,246.16924021225896,3012389
2023-05-21,GS,245.39958422182622,249.09907544125073,244.16642048201803,246.63274796163438,8349412
2023-05-22,GS,247.19233993598283,250.91885762345996,245.95016737349047,248.43451249847521,1123208
2023-05-23,GS,245.33230729289522,249.03078428726047,244.0994816281068,246.56513295768363,6658248
2023-05-24,GS,241.1179310346939,244.75287471863402,239.9062831400472,242.3295789293406,7764829
2023-05-25,GS,242.73913953216038,246.398523545208,241.5193448611445,243.95893420317626,5041230
2023-05-26,GS,237.38909146238925,240.96782148443532,236.19618145504057,238.58200146973795,3597519
2023-05-27,GS,238.8927183771084,242.49411614158743,237.6922524556154,240.09318429860141,1240595
2023-05-28,GS,236.9772245386088,240.54974551155266,235.78638421429417,238.16806486292342,6801761
2023-05-29,GS,236.69246937959554,240.2606975611975,235.5030599857282,237.88187877346286,7853092
2023-05-30,GS,236.1790193319835,239.7395070606064,234.99219008910922,237.3658485748578,9709651
2023-05-31,GS,235.80888945036102,239.36379733152225,234.6239201566406,236.99385874408142,4385165
2023-06-01,GS,233.71099468607167,237.23427601299738,232.53656757709643,234.8854217950469,9224999
2023-06-02,GS,232.89826614641805,236.40929528430377,231.72792310045617,234.06860919237997,9049044
2023-06-03,GS,229.99948484518433,233.46681376244842,228.84370853942963,231.15526115093903,7493310
2023-06-04,GS,235.62440633940383,239.17653306813855,234.44036409649226,236.8084485823154,8591811
2023-06-05,GS,237.5903844859381,241.17214907617839,236.39646295585803,238.7843060160182,4623052
2023-06-06,GS,236.60230166922773,240.1691705386131,235.41334537943263,237.79125795902286,8001118
2023-06-07,GS,236.40141557614533,239.96525601196663,235.2134687642049,237.58936238808576,9718062
2023-06-08,GS,234.11334040576062,237.64268724604847,232.936891458998,235.28978935252323,7009337
2023-06-09,GS,235.8098111368882,239.36473291282118,234.6248372115772,236.99478506219918,2364001
2023-06-10,GS,233.1420654609688,236.65676996540552,231.97049729282324,234.31363362911438,4396259
2023-06-11,GS,226.105327326488,229.51395035151046,224.96911965148053,227.2415350014955,2188480
2023-06-12,GS,223.96422677275413,227.34057189998157,222.83877839701165,225.0896751484966,7180439
2023-06-13,GS,222.85038691595167,226.20994048754892,221.73053572541926,223.9702381064841,6116041
2023-06-14,GS,223.83920122044648,227.21366154035272,222.71438111381107,224.9640213270819,4624155
2023-06-15,GS,218.60449357040667,221.90003869960879,217.50597852733932,219.70300861347405,8493521
2023-06-16,GS,221.16232326901988,224.49642864493475,220.05095481038157,222.27369172765816,8756203
2023-06-17,GS,221.74955628911752,225.09251442412935,220.63523691078026,222.8638756674548,3095261
2023-06-18,GS,216.14651107272752,219.40500118940182,215.06034770050277,217.2326744449523,4703104
2023-06-19,GS,213.5315037428318,216.75057163845239,212.45848111095827,214.60452637470533,4681704
2023-06-20,GS,216.80959122164197,220.0780775214657,215.7200957883674,217.89908665491654,5816122
2023-06-21,GS,212.7390857688229,215.9462076648353,211.67004513681877,213.80812640082704,2754740
2023-06-22,GS,212.5787504865004,215.78345526770394,211.51051555943255,213.64698541356825,9229353
2023-06-23,GS,210.78636835731768,213.96405230240288,209.72714037562264,211.84559633901276,4788330
